endTime,artistName,trackName,msPlayed
2023-03-23 01:17,Langhorne Slim,Changes,725
2023-03-23 01:17,Rusty Clanton,Colder,575
2023-03-23 01:17,Peter McPoland,Romeo & Juliet,597
2023-03-23 01:17,The Walters,Cottage Roads,597
2023-03-23 01:17,The Ballroom Thieves,Bees,533
2023-03-23 01:17,Michael Cera,Clay Pigeons,447
2023-03-23 01:17,The Wild Reeds,Fall With Me,533
2023-03-23 01:17,Sophie May,Lover Boy,490
2023-03-23 01:17,The Paper Kites,Woodland,725
2023-03-23 01:17,Laufey,Falling Behind,533
2023-03-23 01:21,Roo Panes,Tiger Striped Sky,241720
2023-03-23 01:25,Yellow House,Love in the Time of Socialism,251184
2023-03-23 01:28,Brotherkenzie,Utah,145401
2023-03-23 01:31,Ocie Elliott,Hold My Name,214598
2023-03-23 01:36,Hozier,"Wasteland, Baby!",266466
2023-03-23 01:40,Olive Klug,Raining in June,14287
2023-03-23 01:40,The Paper Kites,A Silent Cause,263826
2023-03-23 01:42,Hollow Coves,Interlude,17877
2023-03-23 01:42,Lizzy McAlpine,To the Mountains,113322
2023-03-23 01:42,Ritt Momney,Phoebe,2005
2023-03-23 01:45,Dayglow,Fuzzybrain,57350
2023-03-23 01:45,Ritt Momney,Phoebe,128000
2023-03-23 01:46,Lizzy McAlpine,To the Mountains,5120
2023-03-23 01:47,Kenji Kawai,Utai IV: Reawakening,12992
2023-03-23 01:47,Lord Huron,The Night We Met,69610
2023-03-23 01:48,Luna Li,2516,56490
2023-03-23 01:50,Spencer Sutherland,Sweater,1322
2023-03-23 01:50,Omar Apollo,Unbothered,3498
2023-03-23 01:50,Spencer Sutherland,Tell Me,768
2023-03-23 01:50,Spencer Sutherland,Tell Me,17130
2023-03-23 01:50,Conan Gray,The King,426
2023-03-23 01:50,Scissor Sisters,I Can't Decide,80490
2023-03-23 01:50,Mac Miller,Right,1749
2023-03-23 01:52,Nick Mulvey,First Mind,2389
2023-03-23 01:52,Spencer Sutherland,Wonder,20906
2023-03-23 01:53,Triathalon,Hawaiian Boi,76117
2023-03-23 01:54,Tom Rosenthal,As Luck Would Have It,9578
2023-03-23 01:55,Low Hum,Comatose,98154
2023-03-23 01:59,The Paper Kites,St. Clarity,227546
2023-03-23 02:02,Nice Guys,Skytop Garden,12185
2023-03-23 02:02,Tom Rosenthal,Middle Of My Mind,164721
2023-03-23 07:14,Roo Panes,Land Of The Living,50346
2023-03-23 07:18,Roo Panes,I Just Love You,37077
2023-03-23 07:18,Stu Larsen,Thirteen Sad Farewells,3711
2023-03-23 07:19,Iron & Wine,Autumn Town Leaves,8874
2023-03-23 07:19,Roo Panes,Sketches Of Summer,29162
2023-03-23 07:21,Ritt Momney,Phoebe,128000
2023-03-23 07:27,"Slaughter Beach, Dog",Acolyte,316468
2023-03-23 07:30,George Ezra,Budapest,200733
2023-03-23 07:34,Joji,Glimpse of Us,233456
2023-03-23 07:35,Harmless,Swing Lynn,79937
2023-03-23 07:36,The Brother Brothers,Siren Song,82546
2023-03-23 07:38,Hollow Coves,Coastline,111873
2023-03-23 07:40,Gregory Alan Isakov,Big Black Car,70193
2023-03-23 07:41,Gregory Alan Isakov,San Luis,93413
2023-03-23 07:42,girl in red,we fell in love in october,67825
2023-03-23 07:43,Field Medic,song i made up to stop myself from having a panic attack just now (ft. rich),12794
2023-03-23 07:43,The Walters,Cottage Roads,25379
2023-03-23 07:44,Jay Jay Pistolet,Vintage Red,16137
2023-03-23 07:44,Boom Forest,Freshly Laundered Linen (feat. Phox),859
2023-03-23 07:44,Adam Melchor,Last Time,65526
2023-03-23 07:45,Mountain Man,Baby Where You Are,51525
2023-03-23 07:46,Iron & Wine,Naked as We Came,1369
2023-03-23 07:46,Drew Holcomb & The Neighbors,Without a Light,2577
2023-03-23 07:46,Saint Motel,Happy Accidents,28258
2023-03-23 07:46,TOLEDO,Crane Song,2809
2023-03-23 07:46,The Tallest Man On Earth,I Love You. It’s A Fever Dream.,34179
2023-03-23 07:46,Laufey,Falling Behind,1880
2023-03-23 07:47,Adam Melchor,I Don't Wanna See You Cryin' Anymore,2786
2023-03-23 07:47,The Brother Brothers,Red And Gold,11958
2023-03-23 07:47,Tyler Burkhart,Dream of you,44466
2023-03-23 07:49,The Paper Kites,Standing in the Rain,119420
2023-03-23 07:51,Old Sea Brigade,Love Brought Weight,118886
2023-03-23 07:52,Langhorne Slim,Old Things,15209
2023-03-23 07:55,Ocie Elliott,Be Around,195773
2023-03-23 07:58,Luis Trindade,Old Town,187036
2023-03-23 08:02,The Paper Kites,Standing in the Rain,221760
2023-03-23 08:02,Aoife O'Donovan,Loretta,20874
2023-03-23 08:05,Leif Vollebekk,Long Blue Light,194977
2023-03-23 08:06,Chris Staples,Always On My Mind,62600
2023-03-23 08:09,Iron & Wine,Autumn Town Leaves,195200
2023-03-23 08:11,Luis Trindade,Old Town,113367
2023-03-23 08:15,The Paper Kites,On the Train Ride Home,227200
2023-03-23 08:16,Beta Radio,Tongue Tied - Acoustic,76351
2023-03-23 08:18,The Ballroom Thieves,Only Lonely,120000
2023-03-23 08:19,Langhorne Slim,Life Is Confusing - Recorded at Sound Stage Studios Nashville,3250
2023-03-23 08:19,Abigail Lapell,Diamond Girl,18250
2023-03-23 08:19,Ed Patrick,"Barcelona, Babe",45371
2023-03-23 08:20,Adam Melchor,Joyride,47299
2023-03-23 08:22,Matt Maltese,Intolewd,1021
2023-03-23 08:22,The Paper Kites,Never Heard a Sound,4435
2023-03-23 08:22,Vansire,Night Vision,2507
2023-03-23 08:22,Adam Melchor,JEWEL,91207
2023-03-23 08:23,Field Medic,FULL GROWN,94500
2023-03-23 08:26,Breakup Shoes,Brian Wilson Is My Dad,5852
2023-03-23 08:26,Breakup Shoes,Brian Wilson Is My Dad,6315
2023-03-23 08:26,Tyler Burkhart,Hobbes,148606
2023-03-23 08:26,Tyler Burkhart,Hobbes,1207
2023-03-23 08:29,The Paper Kites,Halcyon,187222
2023-03-23 08:30,Langhorne Slim,Worries,34249
2023-03-23 08:33,Vansire,Halcyon Age,193379
2023-03-23 08:35,"Whatever, Dad",Death of the Phone Call,95000
2023-03-23 08:48,Breakup Shoes,Nicotine Dream,5247
2023-03-23 08:48,Adam Melchor,Real Estate,171578
2023-03-23 18:25,Iron & Wine,Naked as We Came,28842
2023-03-23 18:26,Adam Melchor,I Don't Wanna See You Cryin' Anymore,34026
2023-03-23 18:28,The Paper Kites,Standing in the Rain,107370
2023-03-23 18:32,Hollow Coves,Coastline,233973
2023-03-23 18:35,Lizzy McAlpine,To the Mountains,193800
2023-03-23 18:36,Lord Huron,The Night We Met,54694
2023-03-23 18:37,Lizzy McAlpine,ceilings,98090
2023-03-23 18:41,Tigers in the Sky,Oceans,6293
2023-03-23 18:41,Kenji Kawai,Utai IV: Reawakening,10729
2023-03-23 18:41,Lizzy McAlpine,To the Mountains,193800
2023-03-23 18:44,Iron & Wine,Autumn Town Leaves,166848
2023-03-23 18:47,"Whatever, Dad",Death of the Phone Call,11756
2023-03-23 18:47,Florist,Eyes in the Sun,157941
2023-03-23 18:52,Rayland Baxter,"Let It All Go, Man",306400
2023-03-23 18:53,The Paper Kites,Never Heard a Sound,1045
2023-03-23 18:53,The Slaps,Being Around,2688
2023-03-23 18:53,Laufey,I Wish You Love - Live at The Symphony,21953
2023-03-23 18:53,Field Medic,FULL GROWN,2496
2023-03-23 18:57,Skullcrusher,Two Weeks in December,52003
2023-03-23 18:57,Laufey,Fragile - Live at The Symphony,1109
2023-03-23 18:57,Greer,Song for Me,208654
2023-03-23 18:57,Pierre Lapointe,Le monarque des Indes,1600
2023-03-23 18:58,"Slaughter Beach, Dog",Acolyte,1471
2023-03-23 18:58,The Paper Kites,Woodland,746
2023-03-23 18:59,Field Medic,how come i see you in the rain?,64056
2023-03-23 18:59,Laufey,Beautiful Stranger - Live at The Symphony,1023
2023-03-23 18:59,Ritt Momney,I,36473
2023-03-23 19:02,Aaron Espe,Only Time,150208
2023-03-23 22:42,Matt Maltese,Mother,618
2023-03-23 22:42,Matt Maltese,Mother,746
2023-03-23 22:42,The Paper Kites,Bloom - Bonus Track,789
2023-03-23 22:42,Richy Mitch & The Coal Miners,Lake Missoula,661
2023-03-23 22:42,Laufey,Beautiful Stranger - Live at The Symphony,938
2023-03-23 22:42,Aaron Espe,Only Time,426
2023-03-23 22:42,Aaron Espe,Only Time,533
2023-03-23 22:42,Aaron Espe,Only Time,5504
2023-03-23 22:46,Laufey,Let You Break My Heart Again - Live at The Symphony,2090
2023-03-23 22:46,Layup,Favorite Place to Go,238336
2023-03-23 22:49,Ocie Elliott,"Stay, Love",183306
2023-03-23 22:49,Sophie May,Lover Boy,14546
2023-03-23 22:50,Ocie Elliott,"Stay, Love",44757
2023-03-23 22:55,Ocie Elliott,Down by the Water,286623
2023-03-23 22:56,Ocie Elliott,"I Got You, Honey",71456
2023-03-23 22:59,flipturn,August (Acoustic),190911
2023-03-23 23:04,flipturn,August,261734
2023-03-23 23:07,flipturn,Sad Disco,227213
2023-03-23 23:08,flipturn,Savannah,69071
2023-03-23 23:35,flipturn,August (Acoustic),138388
2023-03-23 23:37,Lizzy McAlpine,To the Mountains,73301
2023-03-23 23:39,Julianna Zachariou,Subway Song,159488
2023-03-23 23:39,Gregory Alan Isakov,Amsterdam,2560
2023-03-23 23:39,Gregory Alan Isakov,Words,2517
2023-03-23 23:41,Bendigo Fletcher,Wonderfully Bizarre,85717
2023-03-23 23:44,Bendigo Fletcher,Sugar in the Creek,210389
2023-03-23 23:48,Adam Melchor,Last Time,193972
2023-03-23 23:49,Matt Maltese,Intolewd,2901
2023-03-23 23:49,Hollow Coves,Interlude,60013
2023-03-23 23:49,Field Medic,FULL GROWN,18374
2023-03-23 23:51,The Buttertones,Orpheus Under the Influence,134080
2023-03-23 23:52,Skullcrusher,Two Weeks in December,2005
2023-03-23 23:52,"Whatever, Dad",Death of the Phone Call,1280
2023-03-23 23:52,Vansire,Evening Light,853
2023-03-23 23:52,Vansire,From the Subway Train,31196
2023-03-23 23:52,Matt Maltese,Wish You'd Ask Me,469
2023-03-23 23:52,Laufey,Slow Down,874
2023-03-23 23:52,The Ballroom Thieves,Bees,1301
2023-03-23 23:52,The Wild Reeds,Fall With Me,853
2023-03-23 23:55,Aaron Espe,Only Time,178546
2023-03-23 23:57,The Paper Kites,Leopold Street,1578
2023-03-23 23:57,Fleet Foxes,White Winter Hymnal,874
2023-03-23 23:57,Layup,Favorite Place to Go,2368
2023-03-23 23:57,Adam Melchor,Real Estate,120511
2023-03-23 23:57,Matt Maltese,little person,3093
2023-03-23 23:57,Laufey,Falling Behind,810
2023-03-23 23:58,Matt Maltese,Mother,874
2023-03-23 23:58,Adam Melchor,I CHOOSE YOU,63957
2023-03-24 00:00,Chris Staples,Dark Side of the Moon,12309
2023-03-24 00:00,Chris Staples,Dark Side of the Moon,60117
2023-03-24 00:00,Langhorne Slim,Changes,917
2023-03-24 00:03,Chris Staples,Golden Age,198213
2023-03-24 00:04,Chris Staples,Dark Side of the Moon,14444
2023-03-24 00:07,"Whatever, Dad",Death of the Phone Call,2048
2023-03-24 00:07,Hollow Coves,Interlude,19231
2023-03-24 00:07,The Slaps,Being Around,725
2023-03-24 00:07,The Brother Brothers,Colorado,177452
2023-03-24 00:10,Flyte,Sometimes,159133
2023-03-24 00:41,Langhorne Slim,Old Things,14710
2023-03-24 00:41,The Paper Kites,Featherstone,13766
2023-03-24 00:45,Adam Melchor,I CHOOSE YOU,217807
2023-03-24 00:46,Laufey,Slow Down,1350
2023-03-24 00:46,The Ballroom Thieves,Bees,36309
2023-03-24 00:48,Aaron Espe,Only Time,106600
2023-03-24 04:56,Rav,You Fuckers Were Asking for This One - Boin Edit,3754
2023-03-24 05:12,khai dreams,Sunkissed,5013
2023-03-24 05:13,Sunbeam Sound Machine,In Your Arms,33514
2023-03-24 05:23,Linked Horizon,Akatsuki no Requiem,175893
2023-03-24 05:24,Kenji Kawai,Utai IV: Reawakening,32512
2023-03-24 05:24,Kalafina,to the beginning,66538
2023-03-24 05:25,GUMI,Catch You Catch Me,32255
2023-03-24 05:25,ドリーミング,アンパンマンのマーチ,13610
2023-03-24 05:26,Joe Hisaishi,Nursery Rhyme,42688
2023-03-24 05:26,Joe Hisaishi,The Procession of Celestial Beings II,3733
2023-03-24 05:26,Joe Hisaishi,Mother Sea,28138
2023-03-24 05:27,Yoko Takahashi,にゃん酷なにゃんこのテーゼ,55850
2023-03-24 05:28,田中梨瑚(セーラームーン),ムーンライト伝説(Short ver.),23296
2023-03-24 05:28,Joe Hisaishi,The Procession of Celestial Beings II,1642
2023-03-24 05:28,Joe Hisaishi,The Girl Who Fell From the Sky,29503
2023-03-24 05:29,Joe Hisaishi,Song of the Heavenly Maiden,9898
2023-03-24 05:29,Joe Hisaishi,The Path of the Wind - Instrumental,20373
2023-03-24 05:29,Momoiro Clover Z,おどるポンポコリン,21631
2023-03-24 05:29,Joe Hisaishi,Cat Bus,19349
2023-03-24 05:30,Momoiro Clover Z,おどるポンポコリン,8277
2023-03-24 05:31,Suginami Junior Chorus,Carrying You - With Chorus,97386
2023-03-24 05:31,Joe Hisaishi,Nursery Rhyme,8448
2023-03-24 05:31,Momoiro Clover Z,おどるポンポコリン,789
2023-03-24 05:31,GUMI,Catch You Catch Me,1002
2023-03-24 05:31,Joe Hisaishi,Ponyo on the Cliff by the Sea,1898
2023-03-24 05:31,Joe Hisaishi,Cat Bus,1280
2023-03-24 05:32,Suginami Junior Chorus,Carrying You - With Chorus,6357
2023-03-24 05:32,Joe Hisaishi,Nausicaä Requiem,16640
2023-03-24 05:32,Joe Hisaishi,Nausicaä Requiem,23125
2023-03-24 05:33,Joe Hisaishi,A Sea of Clouds in the Moonlight,3541
2023-03-24 05:33,Suginami Junior Chorus,Carrying You - With Chorus,2602
2023-03-24 05:33,Joe Hisaishi,Morning in the Slag Ravine,37098
2023-03-24 05:33,Joe Hisaishi,A Rowdy Brawl (- Pursuit),1685
2023-03-24 05:34,Yoko Takahashi,にゃん酷なにゃんこのテーゼ,5354
2023-03-24 05:34,Azumi Inoue,Carrying You,4949
2023-03-24 05:35,Hikaru Utada,One Last Kiss,3861
2023-03-24 05:35,Kenji Kawai,Utai IV: Reawakening,1023
2023-03-24 05:35,Suginami Junior Chorus,Carrying You - With Chorus,1983
2023-03-24 05:35,Joe Hisaishi,Nursery Rhyme,1301
2023-03-24 05:35,Joe Hisaishi,Nursery Rhyme,1856
2023-03-24 05:35,Kalafina,to the beginning,1130
2023-03-24 05:35,Joe Hisaishi,Nausicaä Requiem,9151
2023-03-24 05:35,Linked Horizon,Akatsuki no Requiem,14634
2023-03-24 05:37,KOKIA,調和 oto ~with reflection~,107072
2023-03-24 05:38,Hideo Osaka Ensemble,A Ri Rang,11520
2023-03-24 05:38,Hideo Osaka Ensemble,A Ri Rang,362
2023-03-24 05:38,Kenji Kawai,Utai IV: Reawakening,831
2023-03-24 05:38,Suginami Junior Chorus,Destruction of Laputa,15018
2023-03-24 05:38,Joe Hisaishi,Koto Melody,4288
2023-03-24 05:38,東京混声合唱団,朧月夜,12138
2023-03-24 05:38,Ikuta Ryu,Sakura,6656
2023-03-24 05:38,神代混声合唱団,あの素晴らしい愛をもう一度(混声三部),8320
2023-03-24 05:38,Japan Traditional Music Group,さくらさくら(琴),6314
2023-03-24 05:39,西田和枝社中,傀儡謡_新世に神集ひて,8234
2023-03-24 05:39,Master Musicians Of The Ikuta School,Kojo No Tsuki (Taki),4458
2023-03-24 05:39,西田和枝社中,傀儡謡_怨恨みて散る,29674
2023-03-24 05:39,西田佳づ美,遠神恵賜,9749
2023-03-24 05:39,藤澤慶昌,シンシャ,6080
2023-03-24 05:40,フォスフォフィライト(CV.黒沢ともよ),liquescimus,5269
2023-03-24 05:41,James Hannigan,Yuriko's Theme,66986
2023-03-24 05:41,西田和枝社中,傀儡謡_陽炎は黄泉に待たむと,18943
2023-03-24 05:41,The Tokyo Gagaku Ensemble,Snowstorm,5226
2023-03-24 05:41,Hiromitsu Agatsuma,風林火山 ~月冴ゆ夜~,1514
2023-03-24 05:41,練馬児童合唱団,Sora Yori Takaku,21205
2023-03-24 05:42,札幌市立北野台中学校,心の中にきらめいて,45653
2023-03-24 05:42,Aiko Hasegawa,Urizun (Growing Season),1642
2023-03-24 05:42,Tomoko Sunazaki,Sea of Spring,2623
2023-03-24 05:42,Aiko Hasegawa,Shirabe (Melody): No. 2. Nenneko (Lullaby),1130
2023-03-24 05:42,Duo En,"Sakura, Sakura (Cherry Blossom Song)",3498
2023-03-24 05:42,Mizuyo Komiya,Furusato,1514
2023-03-24 05:42,Nanae Yoshimura,Haru no Umi,2431
2023-03-24 05:43,Takashi Yoshimatsu,"Stellar Dream Dances, Op. 89: II. Ru-ru",8170
2023-03-24 05:43,Master Musicians Of The Ikuta School,Oedo Nihonbashi,1173
2023-03-24 05:43,Ron Korb,The Tale Of Genji - Genji Monogatari,4991
2023-03-24 05:43,Buddhist Monks of Maitri Vihar Monastery,Three Monks with Bowls & Cymbals,960
2023-03-24 05:43,Buddhist Chants and Music,Morning Chant,12629
2023-03-24 05:43,Yamato Ensemble,Futatsu No Den-En-Shi (2 Pastorals): No. 1. —,5717
2023-03-24 05:43,Satomi Saeki,Saika “Accented Flower”,831
2023-03-24 05:43,Cyril Baranov,The Moon over the Ruined Castle,6954
2023-03-24 05:43,玄奏霞,Sakura Sakura tribute,3861
2023-03-24 05:43,C. Ikehara,Kokaji (The Little Sword Smith),682
2023-03-24 05:44,札幌市立北野台中学校,心の中にきらめいて,2666
2023-03-24 05:44,Buddhist Monks of Maitri Vihar Monastery,Three Mantra Chant,8277
2023-03-24 05:44,Suginami Junior Chorus,Destruction of Laputa,12394
2023-03-24 05:44,Joe Hisaishi,Nausicaä Requiem,2901
2023-03-24 05:44,西田和枝社中,傀儡謡_怨恨みて散る,24874
2023-03-24 05:45,札幌市立北野台中学校,心の中にきらめいて,22911
2023-03-24 05:45,Kenji Kawai,Utai IV: Reawakening,2026
2023-03-24 05:45,Kenji Kawai,Utai IV: Reawakening,831
2023-03-24 05:45,Joe Hisaishi,Nursery Rhyme,2517
2023-03-24 05:45,Joe Hisaishi,Nursery Rhyme,3455
2023-03-24 05:45,Suginami Junior Chorus,Destruction of Laputa,5546
2023-03-24 05:45,Kalafina,to the beginning,16277
2023-03-24 05:45,Joe Hisaishi,Nausicaä Requiem,1429
2023-03-24 05:45,Linked Horizon,Akatsuki no Requiem,3221
2023-03-24 05:46,Joe Hisaishi,The Girl Who Fell From the Sky,11690
2023-03-24 05:46,Aoi Tejima,Therru's Song (Acappella),53695
2023-03-24 05:47,SEATTLEMUSIC,The Destruction of Laputa - Choral Version,28010
2023-03-24 05:47,Streaming Music Studios,"Nausicaa Requiem (From ""Nausicaa of the Valley of the Wind"") [Piano Version]",2368
2023-03-24 05:47,Suginami Children's Choir,The Path of the Wind,3520
2023-03-24 05:48,Joe Hisaishi,Song of the Heavenly Maiden,12224
2023-03-24 05:48,Joe Hisaishi,Castle in the Sky,15445
2023-03-24 05:49,Hiroe Yonekawa,Sakura Sakura,6186
2023-03-24 05:49,KOKIA,精霊の舞~Dance of the Spirit,9173
2023-03-24 05:49,Traditional,"Sakura, Sakura",3605
2023-03-24 05:50,Hiroe Yonekawa,Sakura Sakura,3626
2023-03-24 05:50,Tadaaki Misago,Sakura Sakura,4031
2023-03-24 05:50,Sakura's Old Japanese Songs,Sakura Sakura,47381
2023-03-24 05:50,Mina Fajardo,Sakura Sakura,1109
2023-03-24 05:50,Hideo Shiraki,"Sakura, Sakura",3669
2023-03-24 05:50,Kidsongs,"Sakura, Sakura",4991
2023-03-24 05:50,Anonymous,"Sakura, Sakura (Arr. Kouchak for Cello and Piano)",4735
2023-03-24 05:50,Kozaburo Y. Hirai,Sakura - Sakura (A Fantasy for Piano),1429
2023-03-24 05:50,Kozaburo Y. Hirai,Sakura - Sakura (A Fantasy for Piano),5205
2023-03-24 05:51,Sakura's Old Japanese Songs,Sakura Sakura,24789
2023-03-24 05:51,Cécile Corbel,Sho's Lament - Instrumental Version,4458
2023-03-24 05:51,Joe Hisaishi,The Legend of the Wind,18389
2023-03-24 05:51,Joe Hisaishi,Morning in the Slag Ravine,22357
2023-03-24 05:52,Moisés Nieto,"Morning of the Slag Ravine (From ""Castle in the Sky"")",42133
2023-03-24 05:55,Kenji Kawai,Utai IV: Reawakening,725
2023-03-24 05:55,Oke/a/,A Morning in the Slag Ravine,8725
2023-03-24 05:55,Suginami Junior Chorus,Carrying You - With Chorus,4010
2023-03-24 05:55,Joe Hisaishi,Nursery Rhyme,1322
2023-03-24 05:55,Suginami Junior Chorus,Destruction of Laputa,14229
2023-03-24 05:55,Joe Hisaishi,Nausicaä Requiem,1664
2023-03-24 09:01,Roar,Christmas Kids,58197
2023-03-24 09:03,Roar,I Can't Handle Change,113536
2023-03-24 09:03,Roar,Christmas Kids,16341
2023-03-24 10:53,Cuco,Lover Is a Day,32960
2023-03-24 10:53,Cuco,Lover Is a Day,14911
2023-03-24 10:54,Stephen Dawes,It Could Be Me,6080
2023-03-24 10:54,Life of Dillon,Sex for Breakfast,10282
2023-03-24 10:54,Abhi The Nomad,Sex n' Drugs,69525
2023-03-24 10:55,Wallows,Scrawny,12608
2023-03-24 10:55,A-Wall,Loverboy,2880
2023-03-24 10:55,Phum Viphurit,Lover Boy,2496
2023-03-24 10:55,Rex Orange County,Corduroy Dreams,3008
2023-03-24 10:55,potsu,just friends,8362
2023-03-24 10:55,Rex Orange County,Sunflower,2517
2023-03-24 10:55,AJR,World's Smallest Violin,22080
2023-03-24 10:58,Roar,Christmas Kids,125440
2023-03-24 10:58,Breakup Shoes,Breakup Shoes,21141
2023-03-24 11:00,Dua Lipa,Hallucinate,75946
2023-03-24 11:00,Yugo Kanno,RAKUEN,3520
2023-03-24 11:00,Joe Hisaishi,The Girl Who Fell From the Sky,2346
2023-03-24 11:00,Betoven Collection,Moonlight Sonata (3rd Movement),1066
2023-03-24 11:02,Frédéric Chopin,"Waltz in A Minor, Op. Posth., B. 150",148830
2023-03-24 11:05,Camille Saint-Saëns,"Danse macabre in G Minor, Op. 40",172222
2023-03-24 11:08,The Polar Boys,Nothing Has Changed,162410
2023-03-24 11:11,Beach Bunny,Sports,164165
2023-03-24 11:13,Kaz Moon,Mantra,145687
2023-03-24 11:14,Wavves,Post Acid,21973
2023-03-24 11:14,Wavves,King of the Beach,38656
2023-03-24 11:16,Psychedelic Porn Crumpets,Cornflake,83477
2023-03-24 20:46,Unknown Artist,Unknown Track,16314
2023-03-24 20:46,Unknown Artist,Unknown Track,29428
2023-03-24 20:47,Billie Marten,Fish,35976
2023-03-24 20:47,Unknown Artist,Unknown Track,5943
2023-03-25 00:15,GROUPLOVE,Hello,29502
2023-03-25 00:15,The Avalanches,The Divine Chord,2160
2023-03-25 00:16,Unknown Artist,Unknown Track,20912
2023-03-25 00:19,Shawn Mendes,Stitches,206880
2023-03-25 00:23,James Arthur,Say You Won't Let Go,211466
2023-03-25 00:27,The Chainsmokers,Closer,244960
2023-03-25 00:30,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),214480
2023-03-25 00:34,Bruno Mars,When I Was Your Man,212711
2023-03-25 00:34,Unknown Artist,Unknown Track,1764
2023-03-25 00:36,Drew Holcomb & The Neighbors,Without a Light,142200
2023-03-25 00:36,Unknown Artist,Unknown Track,5552
2023-03-25 00:39,Layup,Favorite Place to Go,174362
2023-03-25 00:42,Peter McPoland,Romeo & Juliet,166137
2023-03-25 00:45,The Ballroom Thieves,Bees,190120
2023-03-25 00:52,"Slaughter Beach, Dog",Acolyte,316000
2023-03-25 00:52,Unknown Artist,Unknown Track,2391
2023-03-25 00:55,Louis Prima,"Jump, Jive, An' Wail - Remastered",211066
2023-03-25 00:55,Unknown Artist,Unknown Track,5787
2023-03-25 00:58,Bobby Darin,Splish Splash,131719
2023-03-25 01:01,Jackie Gleason,It's Such A Happy Day,188600
2023-03-25 01:06,The Isley Brothers,The Pride - Disco Mix,329293
2023-03-25 01:08,Unknown Artist,Unknown Track,2339
2023-03-25 01:08,Unknown Artist,Unknown Track,4428
2023-03-25 01:08,Jerry Lee Lewis,Great Balls Of Fire,111535
2023-03-25 01:13,Trudy and the Romance,Is There a Place I Can Go,278413
2023-03-25 01:19,Peach Pit,Tommy's Party,361760
2023-03-25 01:23,Flyte,Cathy Come Home,224959
2023-03-25 01:26,Twin Peaks,Blue Coupe,222672
2023-03-25 01:30,Skinshape,I Didn't Know,218626
2023-03-25 01:30,Unknown Artist,Unknown Track,4951
2023-03-25 01:30,Unknown Artist,Unknown Track,1712
2023-03-25 01:33,Adam Melchor,Metadata,177665
2023-03-25 01:36,Adam Melchor,BUZZER BEATER,170733
2023-03-25 01:40,Adam Melchor,More Than Anything,228867
2023-03-25 01:42,Adam Melchor,Lateral Move,158453
2023-03-25 01:46,Unknown Artist,Unknown Track,11090
2023-03-25 01:46,Adam Melchor,JEWEL,241225
2023-03-25 01:51,Noah Kahan,Strawberry Wine,285913
2023-03-25 01:55,Reneé Rapp,In The Kitchen,227749
2023-03-25 01:57,Quinn XCII,Let Me Down (with Chelsea Cutler),149733
2023-03-25 02:02,HARBOUR,Float,271137
2023-03-25 02:05,Unknown Artist,Unknown Track,2025
2023-03-25 02:05,Joe P,Off My Mind,201567
2023-03-25 02:05,Unknown Artist,Unknown Track,9470
2023-03-25 02:07,Sophie May,Lover Boy,119645
2023-03-25 02:10,The Brother Brothers,Colorado,177452
2023-03-25 02:14,Matt Maltese,Rom-Com Gone Wrong,205836
2023-03-25 02:17,Greer,Song for Me,208654
2023-03-25 02:19,Unknown Artist,Unknown Track,7014
2023-03-25 02:19,Unknown Artist,Unknown Track,2208
2023-03-25 02:19,Field Medic,FULL GROWN,94500
2023-03-25 02:21,Roar,Christmas Kids,135693
2023-03-25 02:25,TV Girl,Blue Hair,217000
2023-03-25 02:28,Bakar,Hell N Back,213573
2023-03-25 02:31,Kanii,I Know,152593
2023-03-25 02:33,Unknown Artist,Unknown Track,7850
2023-03-25 02:33,Brent Faiyaz,JACKIE BROWN,160990
2023-03-25 02:33,Unknown Artist,Unknown Track,2051
2023-03-25 02:36,Fleet Foxes,White Winter Hymnal,147026
2023-03-25 02:48,Hayden Calnin,Warm with You,229073
2023-03-25 02:48,Flyte,"Archie, Marry Me",15300
2023-03-25 03:23,The Yard,Ep. 69 - THE YARD HALLOWEEN SPECIAL! (2022),2052245
2023-03-25 05:27,The Yard,Ep. 70 - We tried to podcast with bald people...  (ft. Caleb Pitts),2300091
2023-03-25 05:27,"Slaughter Beach, Dog",Acolyte,1160
2023-03-25 05:27,The Paper Kites,Featherstone,2345
2023-03-25 05:27,Laufey,Slow Down,1393
2023-03-25 05:29,The Brother Brothers,Red And Gold,139060
2023-03-25 05:32,The Slaps,Being Around,160500
2023-03-25 05:35,Oscar Isaac,Fare Thee Well (Dink's Song),180400
2023-03-25 05:38,Phillip Phillips,Home,210173
2023-03-25 05:42,Rayland Baxter,"Mother, Mother",215998
2023-03-25 05:45,José González,Open Book,160853
2023-03-25 05:48,Laufey,Valentine,168906
2023-03-25 05:52,Yellow House,Love in the Time of Socialism,251184
2023-03-25 05:55,Los Retros,Someone To Spend Time With,173953
2023-03-25 06:04,The Paper Kites,Woodland,109002
2023-03-25 09:49,Linked Horizon,Akatsuki no Requiem,240573
2023-03-25 09:52,KOKIA,調和 oto ~with reflection~,122421
2023-03-25 09:56,Linked Horizon,Akatsuki no Requiem,240573
2023-03-25 09:58,Suginami Junior Chorus,Destruction of Laputa,120333
2023-03-25 10:00,Joe Hisaishi,Nausicaä Requiem,175000
2023-03-25 10:03,Kenji Kawai,Utai IV: Reawakening,157280
